lead_id,customer_id,lead_date,channel,campaign_id,message_type,attempted,connected,contracted,policy_id,contract_date,premium
L20251129_273267,U10273267,2025-11-29,meta,ME_C05,DA,1,0,0,,,0
L20251111_069561,U10069561,2025-11-11,google,GO_C02,SA,0,0,0,,,0
L20251014_162064,U10162064,2025-10-14,google,GO_C05,SA,1,0,0,,,0
L20251218_139573,U10139573,2025-12-18,google,GO_C04,SA,1,1,1,P20251229_519496,2025-12-29,45813
L20251219_166307,U10166307,2025-12-19,google,GO_C05,SA,1,1,0,,,0
L20260119_325946,U10325946,2026-01-19,naver,NA_C02,DA,0,0,0,,,0
L20251229_178146,U10178146,2025-12-29,google,GO_C06,DA,0,0,0,,,0
L20251026_286655,U10286655,2025-10-26,meta,ME_C06,SA,0,0,0,,,0
L20250913_006852,U10006852,2025-09-13,google,GO_C01,DA,1,1,1,P20251010_469072,2025-10-10,55122
L20251012_423651,U10423651,2025-10-12,toss,TO_C02,DA,1,0,0,,,0
L20260127_116996,U10116996,2026-01-27,google,GO_C03,SA,0,0,0,,,0
L20251120_175624,U10175624,2025-11-20,google,GO_C06,DA,1,0,0,,,0
L20251118_276953,U10276953,2025-11-18,meta,ME_C05,SA,0,0,0,,,0
L20251030_014359,U10014359,2025-10-30,google,GO_C01,DA,0,0,0,,,0
L20250806_117363,U10117363,2025-08-06,google,GO_C04,DA,0,0,0,,,0
L20251113_125239,U10125239,2025-11-13,google,GO_C04,DA,0,0,0,,,0
L20251120_017803,U10017803,2025-11-20,google,GO_C01,DA,0,0,0,,,0
L20260118_063363,U10063363,2026-01-18,google,GO_C02,DA,0,0,0,,,0
L20250807_030112,U10030112,2025-08-07,google,GO_C01,SA,1,1,1,P20250825_341888,2025-08-25,51775
L20251115_150909,U10150909,2025-11-15,google,GO_C05,DA,1,0,0,,,0
L20251106_219542,U10219542,2025-11-06,kakao,KA_C05,DA,0,0,0,,,0
L20251231_239973,U10239973,2025-12-31,meta,ME_C01,DA,0,0,0,,,0
L20251031_086092,U10086092,2025-10-31,google,GO_C03,DA,0,0,0,,,0
L20250930_301113,U10301113,2025-09-30,naver,NA_C01,SA,0,0,0,,,0
L20251229_421428,U10421428,2025-12-29,toss,TO_C01,SA,1,0,0,,,0
L20251101_014767,U10014767,2025-11-01,google,GO_C01,DA,0,0,0,,,0
L20250905_366368,U10366368,2025-09-05,naver,NA_C04,SA,0,0,0,,,0
L20251113_191272,U10191272,2025-11-13,kakao,KA_C01,DA,0,0,0,,,0
L20250911_310759,U10310759,2025-09-11,naver,NA_C02,DA,0,0,0,,,0
L20251007_037131,U10037131,2025-10-07,google,GO_C01,SA,0,0,0,,,0
L20251007_105236,U10105236,2025-10-07,google,GO_C03,SA,0,0,0,,,0
L20251216_322012,U10322012,2025-12-16,naver,NA_C02,DA,0,0,0,,,0
L20251122_262833,U10262833,2025-11-22,meta,ME_C04,DA,0,0,0,,,0
L20250825_259788,U10259788,2025-08-25,meta,ME_C04,DA,1,1,1,P20250914_579176,2025-09-14,43732
L20251219_452202,U10452202,2025-12-19,toss,TO_C06,DA,0,0,0,,,0
L20250808_234025,U10234025,2025-08-08,meta,ME_C01,DA,0,0,0,,,0
L20251220_322581,U10322581,2025-12-20,naver,NA_C02,DA,0,0,0,,,0
L20251229_447866,U10447866,2025-12-29,toss,TO_C05,SA,1,1,1,P20260121_369505,2026-01-21,63350
L20251012_409422,U10409422,2025-10-12,naver,NA_C06,SA,1,1,1,P20251016_130079,2025-10-16,65164
L20251218_383569,U10383569,2025-12-18,naver,NA_C05,DA,0,0,0,,,0
L20251014_257592,U10257592,2025-10-14,meta,ME_C03,SA,0,0,0,,,0
L20251108_380701,U10380701,2025-11-08,naver,NA_C05,DA,1,1,1,P20251201_251308,2025-12-01,49160
L20250829_266107,U10266107,2025-08-29,meta,ME_C04,SA,1,1,1,P20250907_416192,2025-09-07,43658
L20250918_355466,U10355466,2025-09-18,naver,NA_C04,DA,0,0,0,,,0
L20251206_443623,U10443623,2025-12-06,toss,TO_C05,DA,0,0,0,,,0
L20251221_394027,U10394027,2025-12-21,naver,NA_C05,SA,1,1,1,P20260112_378772,2026-01-12,53873
L20250822_065250,U10065250,2025-08-22,google,GO_C02,SA,1,1,1,P20250920_243662,2025-09-20,48698
L20250901_234990,U10234990,2025-09-01,meta,ME_C01,DA,1,1,1,P20250914_530034,2025-09-14,41827
L20250803_233802,U10233802,2025-08-03,meta,ME_C01,DA,1,0,0,,,0
L20251003_286027,U10286027,2025-10-03,meta,ME_C06,SA,0,0,0,,,0
L20260104_178511,U10178511,2026-01-04,google,GO_C06,DA,0,0,0,,,0
L20251104_086578,U10086578,2025-11-04,google,GO_C03,DA,1,0,0,,,0
L20260102_155262,U10155262,2026-01-02,google,GO_C05,DA,0,0,0,,,0
L20251013_333403,U10333403,2025-10-13,naver,NA_C02,SA,0,0,0,,,0
L20250809_306998,U10306998,2025-08-09,naver,NA_C02,DA,0,0,0,,,0
L20260126_448434,U10448434,2026-01-26,toss,TO_C05,SA,0,0,0,,,0
L20260124_435305,U10435305,2026-01-24,toss,TO_C03,SA,0,0,0,,,0
L20250827_181007,U10181007,2025-08-27,google,GO_C06,SA,0,0,0,,,0
L20251125_059301,U10059301,2025-11-25,google,GO_C02,DA,0,0,0,,,0
L20251211_361251,U10361251,2025-12-11,naver,NA_C04,DA,1,1,0,,,0
L20251116_088105,U10088105,2025-11-16,google,GO_C03,DA,1,0,0,,,0
L20260123_457015,U10457015,2026-01-23,toss,TO_C06,SA,0,0,0,,,0
L20260111_347966,U10347966,2026-01-11,naver,NA_C03,DA,1,0,0,,,0
L20251124_319380,U10319380,2025-11-24,naver,NA_C02,DA,0,0,0,,,0
L20250915_181849,U10181849,2025-09-15,google,GO_C06,SA,0,0,0,,,0
L20260115_198468,U10198468,2026-01-15,kakao,KA_C01,SA,0,0,0,,,0
L20251215_021833,U10021833,2025-12-15,google,GO_C01,DA,0,0,0,,,0
L20250902_397932,U10397932,2025-09-02,naver,NA_C06,DA,1,1,0,,,0
L20251227_362440,U10362440,2025-12-27,naver,NA_C04,DA,1,0,0,,,0
L20250805_226353,U10226353,2025-08-05,kakao,KA_C06,DA,0,0,0,,,0
L20250825_003919,U10003919,2025-08-25,google,GO_C01,DA,0,0,0,,,0
L20260105_155490,U10155490,2026-01-05,google,GO_C05,DA,0,0,0,,,0
L20251102_086248,U10086248,2025-11-02,google,GO_C03,DA,1,0,0,,,0
L20251123_138029,U10138029,2025-11-23,google,GO_C04,SA,1,1,1,P20251220_122039,2025-12-20,60290
L20251129_337704,U10337704,2025-11-29,naver,NA_C02,SA,0,0,0,,,0
L20251006_010487,U10010487,2025-10-06,google,GO_C01,DA,1,1,1,P20251101_777327,2025-11-01,54760
L20251217_092688,U10092688,2025-12-17,google,GO_C03,DA,0,0,0,,,0
L20251020_038817,U10038817,2025-10-20,google,GO_C01,SA,1,0,0,,,0
L20250831_077815,U10077815,2025-08-31,google,GO_C03,DA,1,0,0,,,0
L20251019_084267,U10084267,2025-10-19,google,GO_C03,DA,0,0,0,,,0
L20260120_210204,U10210204,2026-01-20,kakao,KA_C03,SA,1,0,0,,,0
L20250823_100821,U10100821,2025-08-23,google,GO_C03,SA,1,1,1,P20250910_129434,2025-09-10,57967
L20260111_178905,U10178905,2026-01-11,google,GO_C06,DA,0,0,0,,,0
L20260104_072567,U10072567,2026-01-04,google,GO_C02,SA,0,0,0,,,0
L20251118_455586,U10455586,2025-11-18,toss,TO_C06,SA,0,0,0,,,0
L20250905_260189,U10260189,2025-09-05,meta,ME_C04,DA,0,0,0,,,0
L20251218_061113,U10061113,2025-12-18,google,GO_C02,DA,1,0,0,,,0
L20251022_183510,U10183510,2025-10-22,google,GO_C06,SA,0,0,0,,,0
L20250912_006702,U10006702,2025-09-12,google,GO_C01,DA,0,0,0,,,0
L20250905_388347,U10388347,2025-09-05,naver,NA_C05,SA,0,0,0,,,0
L20250923_344772,U10344772,2025-09-23,naver,NA_C03,DA,0,0,0,,,0
L20251208_371123,U10371123,2025-12-08,naver,NA_C04,SA,1,0,0,,,0
L20251110_174969,U10174969,2025-11-10,google,GO_C06,DA,0,0,0,,,0
L20251102_335335,U10335335,2025-11-02,naver,NA_C02,SA,0,0,0,,,0
L20250812_275033,U10275033,2025-08-12,meta,ME_C05,SA,0,0,0,,,0
L20260107_258709,U10258709,2026-01-07,meta,ME_C03,SA,1,0,0,,,0
L20251212_255981,U10255981,2025-12-12,meta,ME_C03,DA,1,1,1,P20251231_346831,2025-12-31,46979
L20251105_358820,U10358820,2025-11-05,naver,NA_C04,DA,0,0,0,,,0
L20251021_173784,U10173784,2025-10-21,google,GO_C06,DA,1,1,1,P20251118_947440,2025-11-18,50254
L20251104_219501,U10219501,2025-11-04,kakao,KA_C05,DA,1,0,0,,,0
L20251205_411838,U10411838,2025-12-05,naver,NA_C06,SA,0,0,0,,,0
L20260127_298708,U10298708,2026-01-27,naver,NA_C01,DA,1,0,0,,,0
L20260119_326029,U10326029,2026-01-19,naver,NA_C02,DA,0,0,0,,,0
L20250809_406651,U10406651,2025-08-09,naver,NA_C06,SA,1,1,1,P20250831_492815,2025-08-31,51973
L20250918_388939,U10388939,2025-09-18,naver,NA_C05,SA,0,0,0,,,0
L20250930_377974,U10377974,2025-09-30,naver,NA_C05,DA,1,0,0,,,0
L20250819_426538,U10426538,2025-08-19,toss,TO_C02,SA,1,1,1,P20250913_804881,2025-09-13,68078
L20251103_358685,U10358685,2025-11-03,naver,NA_C04,DA,1,0,0,,,0
L20251124_455721,U10455721,2025-11-24,toss,TO_C06,SA,0,0,0,,,0
L20251120_088682,U10088682,2025-11-20,google,GO_C03,DA,1,0,0,,,0
L20250813_001799,U10001799,2025-08-13,google,GO_C01,DA,1,1,1,P20250825_721347,2025-08-25,47012
L20251205_238918,U10238918,2025-12-05,meta,ME_C01,DA,1,1,1,P20251208_178969,2025-12-08,34933
L20251221_022987,U10022987,2025-12-21,google,GO_C01,DA,1,0,0,,,0
L20250913_366737,U10366737,2025-09-13,naver,NA_C04,SA,1,0,0,,,0
L20250805_352556,U10352556,2025-08-05,naver,NA_C04,DA,0,0,0,,,0
L20251011_056044,U10056044,2025-10-11,google,GO_C02,DA,1,1,0,,,0
L20251111_125016,U10125016,2025-11-11,google,GO_C04,DA,0,0,0,,,0
L20250807_000889,U10000889,2025-08-07,google,GO_C01,DA,1,0,0,,,0
L20251111_016324,U10016324,2025-11-11,google,GO_C01,DA,0,0,0,,,0
L20250918_007689,U10007689,2025-09-18,google,GO_C01,DA,0,0,0,,,0
L20250806_364792,U10364792,2025-08-06,naver,NA_C04,SA,0,0,0,,,0
L20251218_456255,U10456255,2025-12-18,toss,TO_C06,SA,0,0,0,,,0
L20250816_002461,U10002461,2025-08-16,google,GO_C01,DA,0,0,0,,,0
L20251022_315495,U10315495,2025-10-22,naver,NA_C02,DA,0,0,0,,,0
L20251015_301726,U10301726,2025-10-15,naver,NA_C01,SA,1,1,0,,,0
L20251104_209161,U10209161,2025-11-04,kakao,KA_C03,SA,0,0,0,,,0
L20250817_052205,U10052205,2025-08-17,google,GO_C02,DA,0,0,0,,,0
L20260122_270119,U10270119,2026-01-22,meta,ME_C04,SA,0,0,0,,,0
L20260109_229973,U10229973,2026-01-09,kakao,KA_C06,DA,1,0,0,,,0
L20250830_349088,U10349088,2025-08-30,naver,NA_C03,SA,1,1,1,P20250912_445940,2025-09-12,48108
L20250805_204933,U10204933,2025-08-05,kakao,KA_C03,DA,1,1,1,P20250830_192148,2025-08-30,50463
L20251112_244527,U10244527,2025-11-12,meta,ME_C01,SA,0,0,0,,,0
L20250811_265574,U10265574,2025-08-11,meta,ME_C04,SA,1,1,1,P20250907_865349,2025-09-07,48555
L20251123_268426,U10268426,2025-11-23,meta,ME_C04,SA,1,0,0,,,0
L20250827_119057,U10119057,2025-08-27,google,GO_C04,DA,1,0,0,,,0
L20251004_399656,U10399656,2025-10-04,naver,NA_C06,DA,0,0,0,,,0
L20251101_069049,U10069049,2025-11-01,google,GO_C02,SA,0,0,0,,,0
L20260121_326245,U10326245,2026-01-21,naver,NA_C02,DA,0,0,0,,,0
L20251103_015081,U10015081,2025-11-03,google,GO_C01,DA,0,0,0,,,0
L20251228_186525,U10186525,2025-12-28,google,GO_C06,SA,0,0,0,,,0
L20250922_218223,U10218223,2025-09-22,kakao,KA_C05,DA,1,0,0,,,0
L20251111_336137,U10336137,2025-11-11,naver,NA_C02,SA,0,0,0,,,0
L20251025_423983,U10423983,2025-10-25,toss,TO_C02,DA,0,0,0,,,0
L20250806_213935,U10213935,2025-08-06,kakao,KA_C04,SA,0,0,0,,,0
L20251112_401866,U10401866,2025-11-12,naver,NA_C06,DA,1,0,0,,,0
L20251231_114177,U10114177,2025-12-31,google,GO_C03,SA,0,0,0,,,0
L20251026_237216,U10237216,2025-10-26,meta,ME_C01,DA,1,0,0,,,0
L20251124_392622,U10392622,2025-11-24,naver,NA_C05,SA,1,1,1,P20251124_137261,2025-11-24,53817
L20250925_312241,U10312241,2025-09-25,naver,NA_C02,DA,1,1,1,P20250925_525289,2025-09-25,40880
L20251105_184124,U10184124,2025-11-05,google,GO_C06,SA,0,0,0,,,0
L20251012_400150,U10400150,2025-10-12,naver,NA_C06,DA,1,1,1,P20251105_869316,2025-11-05,51196
L20251110_108790,U10108790,2025-11-10,google,GO_C03,SA,1,0,0,,,0
L20251222_229531,U10229531,2025-12-22,kakao,KA_C06,DA,0,0,0,,,0
L20251230_233195,U10233195,2025-12-30,kakao,KA_C06,SA,0,0,0,,,0
L20250915_120587,U10120587,2025-09-15,google,GO_C04,DA,0,0,0,,,0
L20251023_446550,U10446550,2025-10-23,toss,TO_C05,SA,1,1,1,P20251114_385769,2025-11-14,61990
L20251129_152112,U10152112,2025-11-29,google,GO_C05,DA,0,0,0,,,0
L20251217_322170,U10322170,2025-12-17,naver,NA_C02,DA,0,0,0,,,0
L20260103_095134,U10095134,2026-01-03,google,GO_C03,DA,0,0,0,,,0
L20251119_402214,U10402214,2025-11-19,naver,NA_C06,DA,0,0,0,,,0
L20251129_070572,U10070572,2025-11-29,google,GO_C02,SA,1,1,1,P20251205_498622,2025-12-05,58095
L20251023_446554,U10446554,2025-10-23,toss,TO_C05,SA,1,1,0,,,0
L20251118_287242,U10287242,2025-11-18,meta,ME_C06,SA,1,0,0,,,0
L20251020_148734,U10148734,2025-10-20,google,GO_C05,DA,0,0,0,,,0
L20250826_230853,U10230853,2025-08-26,kakao,KA_C06,SA,0,0,0,,,0
L20251204_428634,U10428634,2025-12-04,toss,TO_C02,SA,0,0,0,,,0
L20250821_003231,U10003231,2025-08-21,google,GO_C01,DA,0,0,0,,,0
L20251229_269444,U10269444,2025-12-29,meta,ME_C04,SA,1,0,0,,,0
L20251010_368091,U10368091,2025-10-10,naver,NA_C04,SA,1,1,1,P20251108_290830,2025-11-08,46015
L20260110_049098,U10049098,2026-01-10,google,GO_C01,SA,0,0,0,,,0
L20260117_097148,U10097148,2026-01-17,google,GO_C03,DA,0,0,0,,,0
L20260107_418099,U10418099,2026-01-07,toss,TO_C01,DA,0,0,0,,,0
L20251123_434400,U10434400,2025-11-23,toss,TO_C03,SA,1,0,0,,,0
L20251211_239179,U10239179,2025-12-11,meta,ME_C01,DA,0,0,0,,,0
L20260125_116750,U10116750,2026-01-25,google,GO_C03,SA,0,0,0,,,0
L20251014_314552,U10314552,2025-10-14,naver,NA_C02,DA,0,0,0,,,0
L20260115_049712,U10049712,2026-01-15,google,GO_C01,SA,0,0,0,,,0
L20251223_093567,U10093567,2025-12-23,google,GO_C03,DA,1,1,0,,,0
L20251024_416344,U10416344,2025-10-24,toss,TO_C01,DA,1,1,1,P20251117_702215,2025-11-17,59515
L20250809_158056,U10158056,2025-08-09,google,GO_C05,SA,1,1,0,,,0
L20251010_214991,U10214991,2025-10-10,kakao,KA_C04,SA,0,0,0,,,0
L20251224_253356,U10253356,2025-12-24,meta,ME_C02,SA,1,1,1,P20260103_916848,2026-01-03,44642
L20250930_161144,U10161144,2025-09-30,google,GO_C05,SA,1,0,0,,,0
L20260113_130347,U10130347,2026-01-13,google,GO_C04,DA,1,1,1,P20260119_564688,2026-01-19,37156
L20251116_381307,U10381307,2025-11-16,naver,NA_C05,DA,1,1,1,P20251116_554992,2025-11-16,48766
L20250927_081263,U10081263,2025-09-27,google,GO_C03,DA,1,1,1,P20251018_516810,2025-10-18,52515
L20251009_055851,U10055851,2025-10-09,google,GO_C02,DA,1,1,1,P20251024_227858,2025-10-24,52060
L20251115_203713,U10203713,2025-11-15,kakao,KA_C02,SA,0,0,0,,,0
L20251213_165913,U10165913,2025-12-13,google,GO_C05,SA,0,0,0,,,0
L20260120_028027,U10028027,2026-01-20,google,GO_C01,DA,0,0,0,,,0
L20251120_303203,U10303203,2025-11-20,naver,NA_C01,SA,0,0,0,,,0
L20251102_124310,U10124310,2025-11-02,google,GO_C04,DA,1,0,0,,,0
L20260107_048770,U10048770,2026-01-07,google,GO_C01,SA,0,0,0,,,0
L20251208_138860,U10138860,2025-12-08,google,GO_C04,SA,1,1,1,P20260101_697625,2026-01-01,51469
L20251211_176869,U10176869,2025-12-11,google,GO_C06,DA,0,0,0,,,0
L20251101_391387,U10391387,2025-11-01,naver,NA_C05,SA,0,0,0,,,0
L20251027_039661,U10039661,2025-10-27,google,GO_C01,SA,1,1,1,P20251124_465336,2025-11-24,39971
L20251224_340139,U10340139,2025-12-24,naver,NA_C02,SA,1,0,0,,,0
L20250806_448592,U10448592,2025-08-06,toss,TO_C06,DA,0,0,0,,,0
L20250910_189116,U10189116,2025-09-10,kakao,KA_C01,DA,1,0,0,,,0
L20250820_100487,U10100487,2025-08-20,google,GO_C03,SA,1,1,0,,,0
L20251020_123180,U10123180,2025-10-20,google,GO_C04,DA,1,1,1,P20251031_231575,2025-10-31,50923
L20250802_270307,U10270307,2025-08-02,meta,ME_C05,DA,0,0,0,,,0
L20250822_031830,U10031830,2025-08-22,google,GO_C01,SA,0,0,0,,,0
L20251007_332776,U10332776,2025-10-07,naver,NA_C02,SA,0,0,0,,,0
L20251114_069744,U10069744,2025-11-14,google,GO_C02,SA,0,0,0,,,0
L20250921_311850,U10311850,2025-09-21,naver,NA_C02,DA,1,1,1,P20251007_654028,2025-10-07,51157
L20251027_219250,U10219250,2025-10-27,kakao,KA_C05,DA,0,0,0,,,0
L20250825_101006,U10101006,2025-08-25,google,GO_C03,SA,1,0,0,,,0
L20250819_052358,U10052358,2025-08-19,google,GO_C02,DA,0,0,0,,,0
L20250901_449266,U10449266,2025-09-01,toss,TO_C06,DA,0,0,0,,,0
L20251113_336320,U10336320,2025-11-13,naver,NA_C02,SA,0,0,0,,,0
L20250925_104012,U10104012,2025-09-25,google,GO_C03,SA,0,0,0,,,0
L20250924_449851,U10449851,2025-09-24,toss,TO_C06,DA,0,0,0,,,0
L20250909_310540,U10310540,2025-09-09,naver,NA_C02,DA,1,1,1,P20250917_804949,2025-09-17,50647
L20250926_054952,U10054952,2025-09-26,google,GO_C02,DA,0,0,0,,,0
L20251227_288270,U10288270,2025-12-27,meta,ME_C06,SA,1,0,0,,,0
L20260103_186799,U10186799,2026-01-03,google,GO_C06,SA,0,0,0,,,0
L20251129_019220,U10019220,2025-11-29,google,GO_C01,DA,0,0,0,,,0
L20250807_374315,U10374315,2025-08-07,naver,NA_C05,DA,0,0,0,,,0
L20251118_318664,U10318664,2025-11-18,naver,NA_C02,DA,0,0,0,,,0
L20250904_366344,U10366344,2025-09-04,naver,NA_C04,SA,0,0,0,,,0
L20251207_206938,U10206938,2025-12-07,kakao,KA_C03,DA,1,1,0,,,0
L20260115_325481,U10325481,2026-01-15,naver,NA_C02,DA,0,0,0,,,0
L20260110_288658,U10288658,2026-01-10,meta,ME_C06,SA,1,1,1,P20260127_236618,2026-01-27,33020
L20250829_170647,U10170647,2025-08-29,google,GO_C06,DA,1,0,0,,,0
L20251117_318606,U10318606,2025-11-17,naver,NA_C02,DA,1,0,0,,,0
L20250805_414438,U10414438,2025-08-05,toss,TO_C01,DA,0,0,0,,,0
L20251016_400377,U10400377,2025-10-16,naver,NA_C06,DA,1,0,0,,,0
L20250803_000220,U10000220,2025-08-03,google,GO_C01,DA,0,0,0,,,0
L20250805_406470,U10406470,2025-08-05,naver,NA_C06,SA,0,0,0,,,0
L20260122_097849,U10097849,2026-01-22,google,GO_C03,DA,0,0,0,,,0
L20250909_033999,U10033999,2025-09-09,google,GO_C01,SA,1,1,1,P20250914_680049,2025-09-14,57719
L20251122_126023,U10126023,2025-11-22,google,GO_C04,DA,1,0,0,,,0
L20251015_286381,U10286381,2025-10-15,meta,ME_C06,SA,0,0,0,,,0
L20250812_414601,U10414601,2025-08-12,toss,TO_C01,DA,0,0,0,,,0
L20251114_416826,U10416826,2025-11-14,toss,TO_C01,DA,1,1,1,P20251130_238638,2025-11-30,54635
L20251230_140376,U10140376,2025-12-30,google,GO_C04,SA,1,0,0,,,0
L20250917_300561,U10300561,2025-09-17,naver,NA_C01,SA,0,0,0,,,0
L20260102_413155,U10413155,2026-01-02,naver,NA_C06,SA,1,1,0,,,0
L20250927_415689,U10415689,2025-09-27,toss,TO_C01,DA,1,1,1,P20251024_104011,2025-10-24,56489
L20251218_273777,U10273777,2025-12-18,meta,ME_C05,DA,1,1,1,P20251222_378186,2025-12-22,56509
L20251225_444055,U10444055,2025-12-25,toss,TO_C05,DA,1,0,0,,,0
L20251216_092576,U10092576,2025-12-16,google,GO_C03,DA,0,0,0,,,0
L20250925_445982,U10445982,2025-09-25,toss,TO_C05,SA,1,0,0,,,0
L20251016_148426,U10148426,2025-10-16,google,GO_C05,DA,0,0,0,,,0
L20250821_132666,U10132666,2025-08-21,google,GO_C04,SA,0,0,0,,,0
L20251230_094566,U10094566,2025-12-30,google,GO_C03,DA,1,0,0,,,0
L20251215_022003,U10022003,2025-12-15,google,GO_C01,DA,1,1,1,P20260102_690835,2026-01-02,46390
L20251224_047012,U10047012,2025-12-24,google,GO_C01,SA,0,0,0,,,0
L20251113_041746,U10041746,2025-11-13,google,GO_C01,SA,0,0,0,,,0
L20250823_226799,U10226799,2025-08-23,kakao,KA_C06,DA,0,0,0,,,0
L20251216_045764,U10045764,2025-12-16,google,GO_C01,SA,0,0,0,,,0
L20251111_137366,U10137366,2025-11-11,google,GO_C04,SA,0,0,0,,,0
L20251015_106132,U10106132,2025-10-15,google,GO_C03,SA,0,0,0,,,0
L20260107_114995,U10114995,2026-01-07,google,GO_C03,SA,1,1,1,P20260111_516282,2026-01-11,58048
L20250903_101961,U10101961,2025-09-03,google,GO_C03,SA,0,0,0,,,0
L20260119_193596,U10193596,2026-01-19,kakao,KA_C01,DA,0,0,0,,,0
L20251120_359835,U10359835,2025-11-20,naver,NA_C04,DA,0,0,0,,,0
L20251202_126741,U10126741,2025-12-02,google,GO_C04,DA,0,0,0,,,0
L20251121_381639,U10381639,2025-11-21,naver,NA_C05,DA,1,1,1,P20251128_592469,2025-11-28,54045
L20251229_452503,U10452503,2025-12-29,toss,TO_C06,DA,0,0,0,,,0
L20250924_146493,U10146493,2025-09-24,google,GO_C05,DA,0,0,0,,,0
L20251206_044468,U10044468,2025-12-06,google,GO_C01,SA,0,0,0,,,0
L20251114_196726,U10196726,2025-11-14,kakao,KA_C01,SA,0,0,0,,,0
L20251219_421213,U10421213,2025-12-19,toss,TO_C01,SA,0,0,0,,,0
L20250825_329160,U10329160,2025-08-25,naver,NA_C02,SA,0,0,0,,,0
L20251202_370807,U10370807,2025-12-02,naver,NA_C04,SA,0,0,0,,,0
L20250910_006484,U10006484,2025-09-10,google,GO_C01,DA,1,0,0,,,0
L20251015_454883,U10454883,2025-10-15,toss,TO_C06,SA,0,0,0,,,0
L20251016_038286,U10038286,2025-10-16,google,GO_C01,SA,0,0,0,,,0
L20251009_301480,U10301480,2025-10-09,naver,NA_C01,SA,0,0,0,,,0
L20260111_305328,U10305328,2026-01-11,naver,NA_C01,SA,1,1,1,P20260131_199554,2026-01-31,46175
L20260126_131351,U10131351,2026-01-26,google,GO_C04,DA,1,0,0,,,0
L20251130_360507,U10360507,2025-11-30,naver,NA_C04,DA,0,0,0,,,0
L20250919_279981,U10279981,2025-09-19,meta,ME_C06,DA,0,0,0,,,0
L20251205_455983,U10455983,2025-12-05,toss,TO_C06,SA,0,0,0,,,0
L20250830_309400,U10309400,2025-08-30,naver,NA_C02,DA,1,0,0,,,0
L20250809_169395,U10169395,2025-08-09,google,GO_C06,DA,0,0,0,,,0
L20260119_063507,U10063507,2026-01-19,google,GO_C02,DA,1,0,0,,,0
L20250909_006239,U10006239,2025-09-09,google,GO_C01,DA,0,0,0,,,0
L20250804_051320,U10051320,2025-08-04,google,GO_C02,DA,1,1,1,P20250828_829011,2025-08-28,56343
L20260117_049871,U10049871,2026-01-17,google,GO_C01,SA,0,0,0,,,0
L20251012_105809,U10105809,2025-10-12,google,GO_C03,SA,0,0,0,,,0
L20251202_191866,U10191866,2025-12-02,kakao,KA_C01,DA,0,0,0,,,0
L20251014_195889,U10195889,2025-10-14,kakao,KA_C01,SA,0,0,0,,,0
L20251222_061398,U10061398,2025-12-22,google,GO_C02,DA,0,0,0,,,0
L20251202_043978,U10043978,2025-12-02,google,GO_C01,SA,1,0,0,,,0
L20251025_123669,U10123669,2025-10-25,google,GO_C04,DA,1,1,1,P20251120_638359,2025-11-20,62775
L20250822_052668,U10052668,2025-08-22,google,GO_C02,DA,0,0,0,,,0
L20251219_093053,U10093053,2025-12-19,google,GO_C03,DA,1,1,0,,,0
L20251227_197954,U10197954,2025-12-27,kakao,KA_C01,SA,1,0,0,,,0
L20251030_057562,U10057562,2025-10-30,google,GO_C02,DA,1,1,1,P20251126_122638,2025-11-26,50297
L20251012_292882,U10292882,2025-10-12,naver,NA_C01,DA,0,0,0,,,0
L20251115_252652,U10252652,2025-11-15,meta,ME_C02,SA,1,0,0,,,0
L20251112_272817,U10272817,2025-11-12,meta,ME_C05,DA,0,0,0,,,0
L20250830_004741,U10004741,2025-08-30,google,GO_C01,DA,0,0,0,,,0
L20251126_018653,U10018653,2025-11-26,google,GO_C01,DA,1,0,0,,,0
L20260124_028766,U10028766,2026-01-24,google,GO_C01,DA,1,1,1,P20260130_531389,2026-01-30,44220
L20260127_131389,U10131389,2026-01-27,google,GO_C04,DA,0,0,0,,,0
L20251010_067800,U10067800,2025-10-10,google,GO_C02,SA,0,0,0,,,0
L20250816_132320,U10132320,2025-08-16,google,GO_C04,SA,0,0,0,,,0
L20250813_365206,U10365206,2025-08-13,naver,NA_C04,SA,0,0,0,,,0
L20260127_098623,U10098623,2026-01-27,google,GO_C03,DA,0,0,0,,,0
L20251112_196652,U10196652,2025-11-12,kakao,KA_C01,SA,1,0,0,,,0
L20251102_086233,U10086233,2025-11-02,google,GO_C03,DA,0,0,0,,,0
L20260121_073539,U10073539,2026-01-21,google,GO_C02,SA,1,0,0,,,0
L20260108_221414,U10221414,2026-01-08,kakao,KA_C05,DA,0,0,0,,,0
L20250901_285177,U10285177,2025-09-01,meta,ME_C06,SA,1,1,1,P20250919_732726,2025-09-19,46925
L20250917_034914,U10034914,2025-09-17,google,GO_C01,SA,0,0,0,,,0
L20251022_281095,U10281095,2025-10-22,meta,ME_C06,DA,0,0,0,,,0
L20251006_227744,U10227744,2025-10-06,kakao,KA_C06,DA,0,0,0,,,0
L20251127_164818,U10164818,2025-11-27,google,GO_C05,SA,0,0,0,,,0
L20251224_113407,U10113407,2025-12-24,google,GO_C03,SA,1,1,1,P20260103_269986,2026-01-03,51557
L20251025_420123,U10420123,2025-10-25,toss,TO_C01,SA,1,1,0,,,0
L20251219_046234,U10046234,2025-12-19,google,GO_C01,SA,1,1,1,P20260117_606095,2026-01-17,53057
